test_name,accuracy,f1_score,precision,recall,auc,confusion_matrix,run_i
p6,0.7464788732394366,0.7370129870129869,0.739413680781759,0.7346278317152104,0.7894674904383642,"[[250  80]
 [ 82 227]]",1
p7,0.5492753623188406,0.16621983914209115,0.09064327485380116,1.0,0.832297224533751,"[[348 311]
 [  0  31]]",1
p8,0.7837423312883436,0.6518518518518519,0.8,0.55,0.8874494336569579,"[[379  33]
 [108 132]]",1
p9,0.6432926829268293,0.3606557377049181,0.4925373134328358,0.28448275862068967,0.7295360279765778,"[[356  68]
 [166  66]]",1
p10,0.6613672496025437,0.6148282097649186,0.9941520467836257,0.44502617801047123,0.9052610382177756,"[[246   1]
 [212 170]]",1
p11,0.7465007776049767,0.4690553745928339,0.32142857142857145,0.8674698795180723,0.8341222030981067,"[[408 152]
 [ 11  72]]",1
p12,0.7476780185758514,0.7441130298273155,0.864963503649635,0.6528925619834711,0.8296391476603491,"[[246  37]
 [126 237]]",1
p13,0.4492753623188406,0.40358744394618834,1.0,0.25280898876404495,0.8827523666283288,"[[127   0]
 [266  90]]",1
p14,0.8736176935229067,0.8380566801619432,0.7472924187725631,0.9539170506912442,0.9450771003190358,"[[346  70]
 [ 10 207]]",1
p15,0.9100775193798449,0.894927536231884,0.8916967509025271,0.8981818181818182,0.9611597051597051,"[[340  30]
 [ 28 247]]",1
p16,0.8695652173913043,0.8489208633093526,0.9711934156378601,0.7539936102236422,0.9482254374873315,"[[324   7]
 [ 77 236]]",1
p17,0.6631419939577039,0.45476772616136923,0.3229166666666667,0.768595041322314,0.7261270069201509,"[[346 195]
 [ 28  93]]",1
p18,0.7611710323574731,0.736842105263158,0.7406143344709898,0.7331081081081081,0.866970369803231,"[[277  76]
 [ 79 217]]",1
p19,0.7369230769230769,0.6503067484662577,0.6652719665271967,0.636,0.83467,"[[320  80]
 [ 91 159]]",1
p20,0.6105702364394993,0.6056338028169014,0.7875457875457875,0.4919908466819222,0.6819384260837107,"[[224  58]
 [222 215]]",1
p21,0.4831130690161527,0.604494382022472,0.7556179775280899,0.5037453183520599,0.4565848811434687,"[[ 60  87]
 [265 269]]",1
p22,0.5958041958041959,0.6770949720670392,0.6778523489932886,0.6763392857142857,0.5978046415195292,"[[123 144]
 [145 303]]",1
p23,0.5718194254445964,0.6783144912641316,0.6776180698151951,0.6790123456790124,0.5096833795246494,"[[ 88 157]
 [156 330]]",1
p24,0.7017543859649122,0.6716196136701337,0.5947368421052631,0.7713310580204779,0.7735022549975621,"[[294 154]
 [ 67 226]]",1
p25,0.6565517241379311,0.641726618705036,0.5210280373831776,0.8352059925093633,0.7408942969759417,"[[253 205]
 [ 44 223]]",1
p26,0.660056657223796,0.6460176991150444,0.5475,0.7877697841726619,0.7516977072547569,"[[247 181]
 [ 59 219]]",1
p27,0.7162162162162162,0.738154613466334,0.6757990867579908,0.8131868131868132,0.7917933130699087,"[[234 142]
 [ 68 296]]",1
p28,0.30919220055710306,0.4712153518123668,1.0,0.3082287308228731,0.3514644351464435,"[[  1   0]
 [496 221]]",1
p29,0.39762219286657857,0.5086206896551725,0.3824959481361426,0.7588424437299035,0.37118798033250183,"[[ 65 381]
 [ 75 236]]",1
p30,0.5569272976680384,0.5142857142857143,0.5681063122923588,0.4697802197802198,0.5687415324401625,"[[235 130]
 [193 171]]",1
p31,0.41419354838709677,0.33819241982507287,0.21561338289962825,0.7837837837837838,0.5467369283158757,"[[205 422]
 [ 32 116]]",1
p2,0.7324364723467862,0.6703499079189686,0.6363636363636364,0.708171206225681,0.8223716519965245,"[[308 104]
 [ 75 182]]",2
p3,0.7801302931596091,0.8034934497816594,0.6934673366834171,0.9550173010380623,0.8490817141336173,"[[203 122]
 [ 13 276]]",2
p4,0.4473257698541329,0.26980728051391867,0.16071428571428573,0.84,0.7580073800738008,"[[213 329]
 [ 12  63]]",2
p5,0.4755134281200632,0.4713375796178344,0.9866666666666667,0.30962343096234307,0.8794304224591714,"[[153   2]
 [330 148]]",2
p6,0.7198748043818466,0.703150912106136,0.7210884353741497,0.686084142394822,0.7936059625380014,"[[248  82]
 [ 97 212]]",2
p7,0.553623188405797,0.16756756756756755,0.09144542772861357,1.0,0.8451710803269862,"[[351 308]
 [  0  31]]",2
p8,0.7684049079754601,0.628992628992629,0.7664670658682635,0.5333333333333333,0.8592233009708737,"[[373  39]
 [112 128]]",2
p9,0.6432926829268293,0.3641304347826087,0.49264705882352944,0.28879310344827586,0.6928777651268705,"[[355  69]
 [165  67]]",2
p10,0.670906200317965,0.629695885509839,0.9943502824858758,0.4607329842931937,0.9024630646289504,"[[246   1]
 [206 176]]",2
p11,0.7200622083981337,0.4155844155844156,0.28444444444444444,0.7710843373493976,0.8221815834767643,"[[399 161]
 [ 19  64]]",2
p12,0.7507739938080495,0.7503875968992246,0.8581560283687943,0.6666666666666666,0.8367938946159311,"[[243  40]
 [121 242]]",2
