test_name,accuracy,f1_score,precision,recall,auc,confusion_matrix,run_i
p4,0.5170178282009724,0.46975088967971523,0.7951807228915663,0.3333333333333333,0.6175556469674117,"[[187  34]
 [264 132]]",1
p5,0.8214849921011058,0.6834733893557423,0.6039603960396039,0.7870967741935484,0.8797813470103928,"[[398  80]
 [ 33 122]]",1
p6,0.514866979655712,0.41947565543071164,0.9491525423728814,0.2692307692307692,0.7630109520524317,"[[217   6]
 [304 112]]",1
p7,0.6898550724637681,0.036036036036036036,0.02666666666666667,0.05555555555555555,0.4218581445523193,"[[472 146]
 [ 68   4]]",1
p8,0.4831288343558282,0.4962630792227205,0.9764705882352941,0.33266533066132264,0.8254679293226976,"[[149   4]
 [333 166]]",1
p9,0.6326219512195121,0.5227722772277227,0.3905325443786982,0.7904191616766467,0.7468131222218141,"[[283 206]
 [ 35 132]]",1
p10,0.6915739268680445,0.37419354838709673,0.327683615819209,0.43609022556390975,0.7040534804753821,"[[377 119]
 [ 75  58]]",1
p11,0.4401244167962675,0.405940594059406,0.8424657534246576,0.2673913043478261,0.6810287479211214,"[[160  23]
 [337 123]]",1
p12,0.7430340557275542,0.2654867256637168,0.22727272727272727,0.3191489361702128,0.6686709836571075,"[[450 102]
 [ 64  30]]",1
p13,0.4616977225672878,0.17721518987341772,0.28865979381443296,0.1278538812785388,0.4689359346893593,"[[195  69]
 [191  28]]",1
p14,0.660347551342812,0.32601880877742945,0.36363636363636365,0.29545454545454547,0.6798289238114182,"[[366  91]
 [124  52]]",1
p15,0.5565891472868217,0.4210526315789474,0.4792626728110599,0.37545126353790614,0.631621801914927,"[[255 113]
 [173 104]]",1
p16,0.6475155279503105,0.6235489220563848,0.8663594470046083,0.48704663212435234,0.8005884243081496,"[[229  29]
 [198 188]]",1
p17,0.676737160120846,0.5407725321888412,0.5121951219512195,0.5727272727272728,0.7090086384204031,"[[322 120]
 [ 94 126]]",1
p18,0.5608628659476117,0.38444924406047515,0.38362068965517243,0.3852813852813853,0.5346838169804677,"[[275 143]
 [142  89]]",1
p19,0.5153846153846153,0.3046357615894039,0.31363636363636366,0.296137339055794,0.3950041683391484,"[[266 151]
 [164  69]]",1
p20,0.4339360222531293,0.38239757207890734,0.65625,0.2698072805139186,0.5472791543455354,"[[186  66]
 [341 126]]",1
p21,0.6461086637298091,0.5963149078726967,0.5913621262458472,0.6013513513513513,0.6903913653913654,"[[262 123]
 [118 178]]",1
p23,0.573187414500684,0.4693877551020408,0.9517241379310345,0.3115124153498871,0.6825228868823676,"[[281   7]
 [305 138]]",1
p24,0.4709851551956815,0.40243902439024387,0.5546218487394958,0.3157894736842105,0.45150873242774825,"[[217 106]
 [286 132]]",1
p25,0.5310344827586206,0.4955489614243324,0.8267326732673267,0.3538135593220339,0.6644754471762578,"[[218  35]
 [305 167]]",1
p26,0.6614730878186968,0.6062602965403624,0.6052631578947368,0.6072607260726073,0.661474584182984,"[[283 120]
 [119 184]]",1
p27,0.6229729729729729,0.5791855203619909,0.8533333333333334,0.4383561643835616,0.7442241978892619,"[[269  33]
 [246 192]]",1
p28,0.532033426183844,0.10638297872340424,0.057971014492753624,0.6451612903225806,0.5884866413109828,"[[362 325]
 [ 11  20]]",1
p29,0.26420079260237783,0.30978934324659224,0.8865248226950354,0.18768768768768768,0.5151800151800152,"[[ 75  16]
 [541 125]]",1
p30,0.4993141289437586,0.5618247298919569,0.7748344370860927,0.4406779661016949,0.6255873233274363,"[[130  68]
 [297 234]]",1
p31,0.6864516129032258,0.6629680998613037,0.6272965879265092,0.7029411764705882,0.7710344827586206,"[[293 142]
 [101 239]]",1
p1,0.5935672514619883,0.297979797979798,0.5042735042735043,0.2114695340501792,0.6579317668923403,"[[347  58]
 [220  59]]",2
p2,0.4484304932735426,0.5099601593625498,0.9846153846153847,0.34408602150537637,0.7311989408763602,"[[108   3]
 [366 192]]",2
p3,0.749185667752443,0.34745762711864403,0.24404761904761904,0.6029411764705882,0.696374703727645,"[[419 127]
 [ 27  41]]",2
p4,0.520259319286872,0.48070175438596485,0.7873563218390804,0.34595959595959597,0.6439850998674528,"[[184  37]
 [259 137]]",2
p5,0.8246445497630331,0.6801152737752161,0.6145833333333334,0.7612903225806451,0.8922526656768794,"[[404  74]
 [ 37 118]]",2
p6,0.5179968701095462,0.4210526315789473,0.9655172413793104,0.2692307692307692,0.7351996378061401,"[[219   4]
 [304 112]]",2
p7,0.6811594202898551,0.03508771929824561,0.02564102564102564,0.05555555555555555,0.44372527867673495,"[[466 152]
 [ 68   4]]",2
p8,0.4892638036809816,0.5022421524663678,0.9882352941176471,0.3366733466933868,0.8356058522273304,"[[151   2]
 [331 168]]",2
p9,0.6890243902439024,0.5603448275862069,0.4377104377104377,0.7784431137724551,0.7931009147349473,"[[322 167]
 [ 37 130]]",2
p10,0.6772655007949125,0.4011799410029498,0.3300970873786408,0.5112781954887218,0.6971258792141644,"[[358 138]
 [ 65  68]]",2
p11,0.4572317262830482,0.41736227045075125,0.8992805755395683,0.2717391304347826,0.6998693276312664,"[[169  14]
 [335 125]]",2
p12,0.7801857585139319,0.32380952380952377,0.29310344827586204,0.3617021276595745,0.6893694110391613,"[[470  82]
 [ 60  34]]",2
p13,0.422360248447205,0.19130434782608693,0.2619047619047619,0.1506849315068493,0.40602947281029467,"[[171  93]
 [186  33]]",2
p14,0.669826224328594,0.3906705539358601,0.40119760479041916,0.3806818181818182,0.6873010741993237,"[[357 100]
 [109  67]]",2
p15,0.5519379844961241,0.4495238095238095,0.47580645161290325,0.4259927797833935,0.6115209543242819,"[[238 130]
 [159 118]]",2
p16,0.6273291925465838,0.5945945945945946,0.8543689320388349,0.45595854922279794,0.7842511145921195,"[[228  30]
 [210 176]]",2
p17,0.7009063444108762,0.5638766519823788,0.5470085470085471,0.5818181818181818,0.71093171534348,"[[336 106]
 [ 92 128]]",2
p18,0.6101694915254238,0.4365256124721604,0.44954128440366975,0.42424242424242425,0.5350462934194992,"[[298 120]
 [133  98]]",2
p19,0.5076923076923077,0.33609958506224064,0.3253012048192771,0.34763948497854075,0.4240281594466916,"[[249 168]
 [152  81]]",2
p20,0.4381084840055633,0.37654320987654316,0.6740331491712708,0.26124197002141325,0.5168332143706875,"[[193  59]
 [345 122]]",2
p21,0.6475770925110133,0.6078431372549019,0.5886075949367089,0.6283783783783784,0.673095823095823,"[[255 130]
 [110 186]]",2
p23,0.6032831737346102,0.5245901639344263,0.9580838323353293,0.3611738148984199,0.7083098194130925,"[[281   7]
 [283 160]]",2
p24,0.4601889338731444,0.393939393939394,0.5371900826446281,0.31100478468899523,0.43526597241767523,"[[211 112]
 [288 130]]",2
p25,0.5006896551724138,0.45151515151515154,0.7925531914893617,0.3156779661016949,0.6343873517786561,"[[214  39]
 [323 149]]",2
p26,0.660056657223796,0.5833333333333334,0.6153846153846154,0.5544554455445545,0.6535226723664922,"[[298 105]
 [135 168]]",2
p27,0.6081081081081081,0.5760233918128654,0.8008130081300813,0.4497716894977169,0.7426668481054765,"[[253  49]
 [241 197]]",2
p28,0.48885793871866295,0.11138014527845036,0.060209424083769635,0.7419354838709677,0.6327182232239282,"[[328 359]
 [  8  23]]",2
p29,0.2509907529722589,0.2831858407079646,0.896,0.16816816816816818,0.5057750057750058,"[[ 78  13]
 [554 112]]",2
p30,0.49108367626886146,0.5524728588661038,0.7684563758389261,0.4312617702448211,0.6078297095246248,"[[129  69]
 [302 229]]",2
p31,0.6993548387096774,0.6676176890156919,0.6481994459833795,0.6882352941176471,0.7693779580797837,"[[308 127]
 [106 234]]",2
p1,0.6388888888888888,0.4188235294117647,0.6095890410958904,0.31899641577060933,0.6678525598477809,"[[348  57]
 [190  89]]",3
p2,0.4110612855007474,0.46900269541778977,0.9456521739130435,0.3118279569892473,0.6790338725822597,"[[101  10]
 [384 174]]",3
p3,0.739413680781759,0.3162393162393162,0.22289156626506024,0.5441176470588235,0.6581017022193493,"[[417 129]
 [ 31  37]]",3
p4,0.47649918962722854,0.40295748613678367,0.7517241379310344,0.27525252525252525,0.6412884501119795,"[[185  36]
 [287 109]]",3
p5,0.8025276461295419,0.6312684365781712,0.5815217391304348,0.6903225806451613,0.8478337157511134,"[[401  77]
 [ 48 107]]",3
p6,0.514866979655712,0.42164179104477606,0.9416666666666667,0.27163461538461536,0.7456234908589169,"[[216   7]
 [303 113]]",3
p7,0.672463768115942,0.017391304347826087,0.012658227848101266,0.027777777777777776,0.46307533261416756,"[[462 156]
 [ 70   2]]",3
p8,0.495398773006135,0.5111441307578009,0.9885057471264368,0.34468937875751504,0.8090429224461995,"[[151   2]
 [327 172]]",3
p9,0.6310975609756098,0.5198412698412698,0.3887240356083086,0.7844311377245509,0.7729693986260607,"[[283 206]
 [ 36 131]]",3
p10,0.7074721780604134,0.34285714285714286,0.32653061224489793,0.3609022556390977,0.7012187727382974,"[[397  99]
 [ 85  48]]",3
p11,0.42923794712286156,0.3683304647160069,0.8842975206611571,0.2326086956521739,0.6945830363506771,"[[169  14]
 [353 107]]",3
p12,0.7724458204334366,0.3690987124463519,0.30935251798561153,0.4574468085106383,0.7017036694418748,"[[456  96]
 [ 51  43]]",3
