test_name,accuracy,f1_score,precision,recall,auc,confusion_matrix,run_i
p1,0.5116959064327485,0.5916870415647922,0.8175675675675675,0.46360153256704983,0.6128849155669079,"[[108  54]
 [280 242]]",0
p2,0.7713004484304933,0.8045977011494252,0.813953488372093,0.7954545454545454,0.8558987308987309,"[[201  72]
 [ 81 315]]",0
p3,0.6661237785016286,0.657762938230384,0.8073770491803278,0.5549295774647888,0.7396595790961988,"[[212  47]
 [158 197]]",0
p4,0.7017828200972447,0.7793764988009593,0.8977900552486188,0.6885593220338984,0.7902396259497368,"[[108  37]
 [147 325]]",0
p5,0.6097946287519748,0.501010101010101,0.4025974025974026,0.6631016042780749,0.6875374691254407,"[[262 184]
 [ 63 124]]",0
p6,0.7652582159624414,0.7727272727272726,0.7223796033994334,0.8306188925081434,0.8673619559671912,"[[234  98]
 [ 52 255]]",0
p7,0.7492753623188406,0.8049605411499436,0.7846153846153846,0.8263888888888888,0.8260569193224232,"[[160  98]
 [ 75 357]]",0
p8,0.6779141104294478,0.6354166666666666,0.7233201581027668,0.56656346749226,0.7482238136015884,"[[259  70]
 [140 183]]",0
p9,0.7225609756097561,0.6894197952218429,0.5611111111111111,0.8938053097345132,0.8625848940111134,"[[272 158]
 [ 24 202]]",0
p10,0.7011128775834659,0.7053291536050156,0.6559766763848397,0.7627118644067796,0.7993606008322338,"[[216 118]
 [ 70 225]]",0
p11,0.7076205287713841,0.8012684989429176,0.9427860696517413,0.6966911764705882,0.7996880570409982,"[[ 76  23]
 [165 379]]",0
p12,0.6795665634674922,0.6986899563318778,0.6539509536784741,0.75,0.7447661042944785,"[[199 127]
 [ 80 240]]",0
p13,0.7950310559006211,0.7824175824175824,0.8165137614678899,0.7510548523206751,0.8743610853830057,"[[206  40]
 [ 59 178]]",0
p14,0.717219589257504,0.723338485316847,0.7932203389830509,0.6647727272727273,0.8027337431252022,"[[220  61]
 [118 234]]",0
p15,0.7224806201550388,0.7267175572519086,0.7880794701986755,0.6742209631728046,0.8168050758663511,"[[228  64]
 [115 238]]",0
p16,0.6630434782608695,0.5834932821497121,0.4393063583815029,0.8685714285714285,0.8219677124581176,"[[275 194]
 [ 23 152]]",0
p17,0.6691842900302115,0.7052489905787348,0.7119565217391305,0.6986666666666667,0.7331567944250872,"[[181 106]
 [113 262]]",0
p18,0.6117103235747303,0.5670103092783505,0.7638888888888888,0.45081967213114754,0.722219004035606,"[[232  51]
 [201 165]]",0
p19,0.6492307692307693,0.5289256198347108,0.39263803680981596,0.810126582278481,0.7930173921992384,"[[294 198]
 [ 30 128]]",0
p20,0.6536856745479833,0.6244343891402715,0.7212543554006968,0.550531914893617,0.7037559704732957,"[[263  80]
 [169 207]]",0
p21,0.5168869309838473,0.4702093397745572,0.44242424242424244,0.5017182130584192,0.5112432813463741,"[[206 184]
 [145 146]]",0
p23,0.4993160054719562,0.5704225352112676,0.8293515358361775,0.4347048300536673,0.5694034197279194,"[[122  50]
 [316 243]]",0
p24,0.5465587044534413,0.6806083650190115,0.9226804123711341,0.5391566265060241,0.6062333750586761,"[[ 47  30]
 [306 358]]",0
p25,0.6124137931034482,0.5799701046337817,0.6445182724252492,0.5271739130434783,0.6651062598952624,"[[250 107]
 [174 194]]",0
p26,0.5963172804532578,0.6603098927294397,0.6707021791767555,0.6502347417840375,0.6384766934942991,"[[144 136]
 [149 277]]",0
p27,0.6391891891891892,0.7150480256136607,0.7173447537473233,0.7127659574468085,0.6568282111899133,"[[138 132]
 [135 335]]",0
p29,0.5508586525759577,0.5264623955431755,0.7974683544303798,0.39293139293139295,0.6383816927295187,"[[228  48]
 [292 189]]",0
p30,0.4993141289437586,0.27722772277227725,0.16908212560386474,0.7692307692307693,0.5826414964345998,"[[294 344]
 [ 21  70]]",0
p31,0.6580645161290323,0.6142649199417759,0.6918032786885245,0.5523560209424084,0.7394255492053342,"[[299  94]
 [171 211]]",0
p1,0.5116959064327485,0.5916870415647922,0.8175675675675675,0.46360153256704983,0.6128849155669078,"[[108  54]
 [280 242]]",1
p2,0.7713004484304933,0.8045977011494252,0.813953488372093,0.7954545454545454,0.855921855921856,"[[201  72]
 [ 81 315]]",1
p3,0.6661237785016286,0.657762938230384,0.8073770491803278,0.5549295774647888,0.7396595790961988,"[[212  47]
 [158 197]]",1
p4,0.7017828200972447,0.7793764988009593,0.8977900552486188,0.6885593220338984,0.7901884862653419,"[[108  37]
 [147 325]]",1
p5,0.6097946287519748,0.501010101010101,0.4025974025974026,0.6631016042780749,0.6875374691254406,"[[262 184]
 [ 63 124]]",1
p6,0.7652582159624414,0.7727272727272726,0.7223796033994334,0.8306188925081434,0.8673619559671912,"[[234  98]
 [ 52 255]]",1
p7,0.7492753623188406,0.8049605411499436,0.7846153846153846,0.8263888888888888,0.8260569193224232,"[[160  98]
 [ 75 357]]",1
p8,0.6779141104294478,0.6354166666666666,0.7233201581027668,0.56656346749226,0.7482144033425241,"[[259  70]
 [140 183]]",1
p9,0.7225609756097561,0.6894197952218429,0.5611111111111111,0.8938053097345132,0.8625848940111134,"[[272 158]
 [ 24 202]]",1
p10,0.7011128775834659,0.7053291536050156,0.6559766763848397,0.7627118644067796,0.7993606008322338,"[[216 118]
 [ 70 225]]",1
p11,0.7076205287713841,0.8012684989429176,0.9427860696517413,0.6966911764705882,0.7996880570409982,"[[ 76  23]
 [165 379]]",1
p12,0.6795665634674922,0.6986899563318778,0.6539509536784741,0.75,0.744756518404908,"[[199 127]
 [ 80 240]]",1
p13,0.7950310559006211,0.7824175824175824,0.8165137614678899,0.7510548523206751,0.8743610853830057,"[[206  40]
 [ 59 178]]",1
p14,0.717219589257504,0.723338485316847,0.7932203389830509,0.6647727272727273,0.802769128113879,"[[220  61]
 [118 234]]",1
p15,0.7224806201550388,0.7267175572519086,0.7880794701986755,0.6742209631728046,0.8168244790251853,"[[228  64]
 [115 238]]",1
p16,0.6630434782608695,0.5834932821497121,0.4393063583815029,0.8685714285714285,0.8219677124581176,"[[275 194]
 [ 23 152]]",1
p17,0.6691842900302115,0.7052489905787348,0.7119565217391305,0.6986666666666667,0.7331660859465738,"[[181 106]
 [113 262]]",1
p18,0.6117103235747303,0.5670103092783505,0.7638888888888888,0.45081967213114754,0.7222093494757574,"[[232  51]
 [201 165]]",1
p19,0.6492307692307693,0.5289256198347108,0.39263803680981596,0.810126582278481,0.7929659359884738,"[[294 198]
 [ 30 128]]",1
p20,0.6536856745479833,0.6244343891402715,0.7212543554006968,0.550531914893617,0.7037792320575647,"[[263  80]
 [169 207]]",1
p21,0.5168869309838473,0.4702093397745572,0.44242424242424244,0.5017182130584192,0.5112432813463741,"[[206 184]
 [145 146]]",1
