test_name,accuracy,f1_score,precision,recall,auc,confusion_matrix,run_i
p1,0.3567251461988304,0.5185995623632385,1.0,0.3500738552437223,0.9871280860941127,"[[  7   0]
 [440 237]]",0
p2,0.7713004484304933,0.8584643848288621,0.887189292543021,0.8315412186379928,0.6987955697633117,"[[ 52  59]
 [ 94 464]]",0
p3,0.6889250814332247,0.7283072546230441,0.7231638418079096,0.7335243553008596,0.7393631399686437,"[[167  98]
 [ 93 256]]",0
p4,0.6385737439222042,0.7535911602209945,0.9117647058823529,0.6421845574387948,0.690524679192397,"[[ 53  33]
 [190 341]]",0
p5,0.6998420221169036,0.6428571428571429,0.4956521739130435,0.9144385026737968,0.8598714659120885,"[[272 174]
 [ 16 171]]",0
p6,0.6948356807511737,0.7424042272126816,0.667458432304038,0.8363095238095238,0.7052982083922679,"[[163 140]
 [ 55 281]]",0
p7,0.3463768115942029,0.42547770700636944,0.583916083916084,0.3346693386773547,0.34783178923291613,"[[ 72 119]
 [332 167]]",0
p8,0.7868098159509203,0.8290282902829027,0.7294372294372294,0.9601139601139601,0.8727792448722681,"[[176 125]
 [ 14 337]]",0
p9,0.4847560975609756,0.5917874396135265,0.5645161290322581,0.6218274111675127,0.49654163599023526,"[[ 73 189]
 [149 245]]",0
p10,0.8457869634340223,0.7886710239651417,0.7269076305220884,0.861904761904762,0.9220138652119558,"[[351  68]
 [ 29 181]]",0
p11,0.6080870917573873,0.6985645933014354,0.9931972789115646,0.5387453874538746,0.857020203865405,"[[ 99   2]
 [250 292]]",0
p12,0.6207430340557275,0.5148514851485148,0.37249283667621774,0.8333333333333334,0.7282705389848247,"[[271 219]
 [ 26 130]]",0
p13,0.5403726708074534,0.5888888888888889,0.42063492063492064,0.9814814814814815,0.9814622514518674,"[[102 219]
 [  3 159]]",0
p14,0.7014218009478673,0.6916802610114193,0.5478036175710594,0.9380530973451328,0.8037822617468635,"[[232 175]
 [ 14 212]]",0
p15,0.7178294573643411,0.7173913043478262,0.5620437956204379,0.9914163090128756,0.8724738530772115,"[[232 180]
 [  2 231]]",0
p16,0.734472049689441,0.5648854961832059,0.5138888888888888,0.6271186440677966,0.8253789665977086,"[[362 105]
 [ 66 111]]",0
p17,0.6087613293051359,0.7218045112781956,0.6098003629764065,0.8842105263157894,0.704171332586786,"[[ 67 215]
 [ 44 336]]",0
p18,0.6979969183359014,0.057692307692307696,0.03260869565217391,0.25,0.45866666666666667,"[[447 178]
 [ 18   6]]",0
p19,0.583076923076923,0.4838095238095238,0.6047619047619047,0.4031746031746032,0.5267945984363894,"[[252  83]
 [188 127]]",0
p20,0.5618915159944368,0.5480631276901005,0.5190217391304348,0.5805471124620061,0.58142779206609,"[[213 177]
 [138 191]]",0
p21,0.7415565345080763,0.7853658536585365,0.7815533980582524,0.7892156862745098,0.7485410830999066,"[[183  90]
 [ 86 322]]",0
p22,0.34825174825174826,0.2360655737704918,0.13610586011342155,0.8888888888888888,0.665517778556685,"[[177 457]
 [  9  72]]",0
p23,0.42270861833105333,0.40226628895184136,0.8068181818181818,0.2679245283018868,0.42371163052661226,"[[167  34]
 [388 142]]",0
p24,0.5303643724696356,0.5492227979274612,0.762589928057554,0.4291497975708502,0.6745111377009949,"[[181  66]
 [282 212]]",0
p25,0.5944827586206897,0.5242718446601942,0.9585798816568047,0.36080178173719374,0.9461121332429554,"[[269   7]
 [287 162]]",0
p26,0.6968838526912181,0.6747720364741642,0.9173553719008265,0.5336538461538461,0.8540699602122016,"[[270  20]
 [194 222]]",0
p27,0.3945945945945946,0.391304347826087,0.5142857142857142,0.3157894736842105,0.42275142080553507,"[[148 136]
 [312 144]]",0
p29,0.27873183619550856,0.2288135593220339,0.9418604651162791,0.1302250803858521,0.6940216744075265,"[[130   5]
 [541  81]]",0
p31,0.6606451612903226,0.6923976608187135,0.6997635933806147,0.6851851851851852,0.7192595292085087,"[[216 127]
 [136 296]]",0
p1,0.3567251461988304,0.5185995623632385,1.0,0.3500738552437223,0.9871280860941127,"[[  7   0]
 [440 237]]",1
p2,0.7713004484304933,0.8584643848288621,0.887189292543021,0.8315412186379928,0.6987955697633117,"[[ 52  59]
 [ 94 464]]",1
p3,0.6889250814332247,0.7283072546230441,0.7231638418079096,0.7335243553008596,0.7393631399686437,"[[167  98]
 [ 93 256]]",1
p4,0.6385737439222042,0.7535911602209945,0.9117647058823529,0.6421845574387948,0.690524679192397,"[[ 53  33]
 [190 341]]",1
p5,0.6998420221169036,0.6428571428571429,0.4956521739130435,0.9144385026737968,0.8598714659120885,"[[272 174]
 [ 16 171]]",1
p6,0.6948356807511737,0.7424042272126816,0.667458432304038,0.8363095238095238,0.7052982083922679,"[[163 140]
 [ 55 281]]",1
p7,0.3463768115942029,0.42547770700636944,0.583916083916084,0.3346693386773547,0.34783178923291613,"[[ 72 119]
 [332 167]]",1
p8,0.7868098159509203,0.8290282902829027,0.7294372294372294,0.9601139601139601,0.8727792448722681,"[[176 125]
 [ 14 337]]",1
p9,0.4847560975609756,0.5917874396135265,0.5645161290322581,0.6218274111675127,0.49654163599023526,"[[ 73 189]
 [149 245]]",1
p10,0.8457869634340223,0.7886710239651417,0.7269076305220884,0.861904761904762,0.9220138652119558,"[[351  68]
 [ 29 181]]",1
p11,0.6080870917573873,0.6985645933014354,0.9931972789115646,0.5387453874538746,0.857020203865405,"[[ 99   2]
 [250 292]]",1
p12,0.6207430340557275,0.5148514851485148,0.37249283667621774,0.8333333333333334,0.7282705389848247,"[[271 219]
 [ 26 130]]",1
p13,0.5403726708074534,0.5888888888888889,0.42063492063492064,0.9814814814814815,0.9814622514518674,"[[102 219]
 [  3 159]]",1
p14,0.7014218009478673,0.6916802610114193,0.5478036175710594,0.9380530973451328,0.8037822617468635,"[[232 175]
 [ 14 212]]",1
p15,0.7178294573643411,0.7173913043478262,0.5620437956204379,0.9914163090128756,0.8724738530772115,"[[232 180]
 [  2 231]]",1
p16,0.734472049689441,0.5648854961832059,0.5138888888888888,0.6271186440677966,0.8253789665977086,"[[362 105]
 [ 66 111]]",1
p17,0.6087613293051359,0.7218045112781956,0.6098003629764065,0.8842105263157894,0.704171332586786,"[[ 67 215]
 [ 44 336]]",1
p18,0.6979969183359014,0.057692307692307696,0.03260869565217391,0.25,0.45866666666666667,"[[447 178]
 [ 18   6]]",1
p19,0.583076923076923,0.4838095238095238,0.6047619047619047,0.4031746031746032,0.5267945984363894,"[[252  83]
 [188 127]]",1
p20,0.5618915159944368,0.5480631276901005,0.5190217391304348,0.5805471124620061,0.58142779206609,"[[213 177]
 [138 191]]",1
p21,0.7415565345080763,0.7853658536585365,0.7815533980582524,0.7892156862745098,0.7485410830999066,"[[183  90]
 [ 86 322]]",1
p22,0.34825174825174826,0.2360655737704918,0.13610586011342155,0.8888888888888888,0.665517778556685,"[[177 457]
 [  9  72]]",1
p23,0.42270861833105333,0.40226628895184136,0.8068181818181818,0.2679245283018868,0.42371163052661226,"[[167  34]
 [388 142]]",1
p24,0.5303643724696356,0.5492227979274612,0.762589928057554,0.4291497975708502,0.6745111377009949,"[[181  66]
 [282 212]]",1
p25,0.5944827586206897,0.5242718446601942,0.9585798816568047,0.36080178173719374,0.9461121332429554,"[[269   7]
 [287 162]]",1
