test_name,accuracy,f1_score,precision,recall,auc,confusion_matrix,run_i
p20,0.5897079276773296,0.7110675808031343,0.6470588235294118,0.7891304347826087,0.5217139499748195,"[[ 61 198]
 [ 97 363]]",0
p21,0.8604992657856094,0.9037487335359675,0.8274582560296846,0.9955357142857143,0.804548589822195,"[[140  93]
 [  2 446]]",0
p22,0.6293706293706294,0.7331319234642497,0.7123287671232876,0.7551867219917012,0.5610742079675173,"[[ 86 147]
 [118 364]]",0
p23,0.6566347469220246,0.6927784577723378,0.8422619047619048,0.5883575883575883,0.691966735966736,"[[197  53]
 [198 283]]",0
p24,0.9757085020242915,0.982,0.9761431411530815,0.9879275653923542,0.9820562720585808,"[[232  12]
 [  6 491]]",0
p25,0.6510344827586206,0.7718665464382325,0.66875,0.9125799573560768,0.546891657782516,"[[ 44 212]
 [ 41 428]]",0
p26,0.6926345609065155,0.7628415300546447,0.7755555555555556,0.7505376344086021,0.6640699593985634,"[[140 101]
 [116 349]]",0
p27,0.5918918918918918,0.6860706860706861,0.6846473029045643,0.6875,0.548125,"[[108 152]
 [150 330]]",0
p28,0.5974930362116991,0.7408071748878925,0.6503937007874016,0.8604166666666667,0.4623774509803922,"[[ 16 222]
 [ 67 413]]",0
p29,0.3910171730515192,0.33477633477633484,0.6170212765957447,0.2297029702970297,0.464969354078265,"[[180  72]
 [389 116]]",0
p30,0.8203017832647462,0.8631138975966564,0.8640167364016736,0.8622129436325678,0.8548350730688935,"[[185  65]
 [ 66 413]]",0
p31,0.5819354838709677,0.6423841059602649,0.7311557788944724,0.5728346456692913,0.5913548025597923,"[[160 107]
 [217 291]]",0
p1,0.8157894736842105,0.8376288659793815,0.9969325153374233,0.7222222222222222,0.878133903133903,"[[233   1]
 [125 325]]",1
p2,0.7354260089686099,0.7551867219917012,0.9680851063829787,0.6190476190476191,0.7935861479094563,"[[219   9]
 [168 273]]",1
p3,0.6465798045602605,0.617283950617284,1.0,0.44642857142857145,0.7245300147085861,"[[222   0]
 [217 175]]",1
p4,0.6985413290113452,0.7232142857142858,0.9642857142857143,0.5785714285714286,0.7703106115542665,"[[188   9]
 [177 243]]",1
p5,0.8720379146919431,0.9128094725511303,0.8412698412698413,0.9976470588235294,0.8065101809954751,"[[128  80]
 [  1 424]]",1
p6,0.8560250391236307,0.899343544857768,0.85625,0.9470046082949308,0.8022367090030347,"[[136  69]
 [ 23 411]]",1
p7,0.7884057971014493,0.8545816733067729,0.7842778793418648,0.9387308533916849,0.7346897568580311,"[[115 118]
 [ 28 429]]",1
p8,0.8159509202453987,0.8785425101214575,0.791970802919708,0.9863636363636363,0.7268063893653516,"[[ 98 114]
 [  6 434]]",1
p9,0.8155487804878049,0.8774062816616008,0.7872727272727272,0.9908466819221968,0.7372600649927379,"[[102 117]
 [  4 433]]",1
p10,0.7933227344992051,0.8617021276595744,0.7612781954887218,0.9926470588235294,0.728939313281874,"[[ 94 127]
 [  3 405]]",1
p11,0.9704510108864697,0.9780346820809248,0.9791666666666666,0.976905311778291,0.9828659408336082,"[[201   9]
 [ 10 423]]",1
p12,0.8544891640866873,0.8912037037037037,0.8974358974358975,0.8850574712643678,0.8677725118483413,"[[167  44]
 [ 50 385]]",1
p13,0.9834368530020704,0.9898734177215189,1.0,0.9799498746867168,0.9887814775032819,"[[ 84   0]
 [  8 391]]",1
p14,0.9557661927330173,0.9678899082568807,0.9678899082568807,0.9678899082568807,0.9663181670004193,"[[183  14]
 [ 14 422]]",1
p15,0.9007751937984496,0.9238095238095237,0.97,0.8818181818181818,0.9239024390243903,"[[193  12]
 [ 52 388]]",1
p16,0.9177018633540373,0.9413067552602437,0.9042553191489362,0.9815242494226328,0.9315860906493876,"[[166  45]
 [  8 425]]",1
p17,0.6978851963746223,0.7999999999999999,0.7168458781362007,0.9049773755656109,0.5979072398190046,"[[ 62 158]
 [ 42 400]]",1
p18,0.6255778120184899,0.7018404907975461,0.7371134020618557,0.6697892271662763,0.6014093719011752,"[[120 102]
 [141 286]]",1
p19,0.7861538461538462,0.8633235004916421,0.7621527777777778,0.9954648526077098,0.6811238051839557,"[[ 72 137]
 [  2 439]]",1
p20,0.5869262865090403,0.7062314540059347,0.647912885662432,0.7760869565217391,0.5233842538190364,"[[ 65 194]
 [103 357]]",1
p21,0.986784140969163,0.9899665551839465,0.9888641425389755,0.9910714285714286,0.9910522685469038,"[[228   5]
 [  4 444]]",1
p22,0.6097902097902098,0.7173252279635258,0.700990099009901,0.7344398340248963,0.5424554342599683,"[[ 82 151]
 [128 354]]",1
p23,0.6580027359781122,0.6966019417475728,0.8367346938775511,0.5966735966735967,0.6908024948024949,"[[194  56]
 [194 287]]",1
p24,0.979757085020243,0.985014985014985,0.9781746031746031,0.9919517102615694,0.9852228122835373,"[[233  11]
 [  4 493]]",1
p25,0.6579310344827586,0.7765765765765765,0.672386895475819,0.9189765458422174,0.5699168776652451,"[[ 46 210]
 [ 38 431]]",1
p26,0.6855524079320113,0.756578947368421,0.7718120805369127,0.7419354838709677,0.6580198991656628,"[[139 102]
 [120 345]]",1
p27,0.581081081081081,0.6750524109014675,0.679324894514768,0.6708333333333333,0.5400801282051283,"[[108 152]
 [158 322]]",1
p28,0.6086350974930362,0.7452402538531278,0.6597110754414125,0.85625,0.4810355392156863,"[[ 26 212]
 [ 69 411]]",1
p29,0.3817701453104359,0.2777777777777778,0.6293706293706294,0.1782178217821782,0.4766305201948766,"[[199  53]
 [415  90]]",1
p30,0.8299039780521262,0.869198312236287,0.8784648187633263,0.860125260960334,0.854079331941545,"[[193  57]
 [ 67 412]]",1
p31,0.5638709677419355,0.6326086956521738,0.7063106796116505,0.5728346456692913,0.5638989648765813,"[[146 121]
 [217 291]]",1
p1,0.8260233918128655,0.8480204342273308,0.996996996996997,0.7377777777777778,0.8860161443494777,"[[233   1]
 [118 332]]",2
p2,0.7458893871449925,0.7645429362880887,0.9822064056939501,0.6258503401360545,0.8071667263396587,"[[223   5]
 [165 276]]",2
p3,0.6400651465798045,0.6074600355239786,1.0,0.4362244897959184,0.7181237359808788,"[[222   0]
 [221 171]]",2
p4,0.6936790923824959,0.7183308494783904,0.9601593625498008,0.5738095238095238,0.7652707275803722,"[[187  10]
 [179 241]]",2
p5,0.8704581358609794,0.9118279569892472,0.8396039603960396,0.9976470588235294,0.8041063348416291,"[[127  81]
 [  1 424]]",2
p6,0.8528951486697965,0.8969298245614035,0.8556485355648535,0.9423963133640553,0.7999100820501293,"[[136  69]
 [ 25 409]]",2
p7,0.7898550724637681,0.8551448551448552,0.7867647058823529,0.936542669584245,0.7640424113222077,"[[117 116]
 [ 29 428]]",2
p8,0.8190184049079755,0.8803245436105478,0.7948717948717948,0.9863636363636363,0.7310463121783877,"[[100 112]
 [  6 434]]",2
p9,0.801829268292683,0.8694779116465863,0.774597495527728,0.9908466819221968,0.7187026529993835,"[[ 93 126]
 [  4 433]]",2
p10,0.7726550079491256,0.8499475341028331,0.7431192660550459,0.9926470588235294,0.69927801437317,"[[ 81 140]
 [  3 405]]",2
p11,0.9720062208398134,0.9791183294663574,0.9836829836829837,0.9745958429561201,0.984196634774002,"[[203   7]
 [ 11 422]]",2
p12,0.848297213622291,0.886574074074074,0.8927738927738927,0.8804597701149425,0.8445552105463855,"[[165  46]
 [ 52 383]]",2
